Datetime,Text,Username
2022-05-14 00:50:47+00:00,"We are winning #joebiden #trump #biden #kamalaharris #donaldtrump #election #vote #republican #blm #conservative #coronavirus #savetheplanet #change #Liberals #GOPTraitorsToDemocracy
  #VOTEBLUENOMATTERWHO GREAT GROUP👊 https://t.co/jHONHUGyyT",TheTribune2020
2022-05-14 00:00:05+00:00,"So Elon Musk wants to bring back Trump on Twitter, fine he should be reinstated, but what about those who don't in Biden's America. #BidenWorstPres #biden #trump #politics #vote @theamerican1733 @acfueler",botwotabot
2022-05-13 22:05:18+00:00,"Trump criticizes spending for Ukraine⁉️ https://t.co/S0eLPG526X 👺 Is a well-known Russian Asset = We are winning #joebiden #trump #bid #election #vote #republican #blm #conservative #coronavirus #savetheplanet #change #Liberals #GOPTraitorsToDemocracy
  #VOTEBLUENOMATTERWHO👊👊 https://t.co/haFa35V8OX",TheTribune2020
2022-05-12 05:08:58+00:00,"REFRESHING 👏👏 Representative Jefferies speaks truth to power 👊 Check out Joy-Ann Reid's video! #TikTok https://t.co/Fz69iomauU BECAUSE OF PATRIOTS LIKE HIM 😾We are winning #joebiden #trump #biden #donaldtrump #vote #Liberals #GOPTraitorsToDemocracy
  #VOTEBLUENOMATTERWHO",TheTribune2020
2022-05-11 13:39:43+00:00,"👊BECAUSE OF VIDEOS LIKE THIS👏👏We are winning #joebiden #trump #biden #kamalaharris #donaldtrump #election #vote #republican #blm #conservative #coronavirus #savetheplanet #change #Liberals #GOPTraitorsToDemocracy
  #VOTEBLUENOMATTERWHO https://t.co/K0Lxxl63Ft",TheTribune2020
2022-05-11 04:00:04+00:00,@JoeBiden RU THAT STUPID ABOUT MONEY. U JUST GAVE ANOTHER 40M TO UKRAINE THAT HELPS THEM but what about blacks for Trump⁉️ #biden #trump #politics #vote @Allegan1979 @rick_huggins10,botwotabot
2022-05-08 19:54:12+00:00,"What the President should have done, but ours has dementia. He can’t show up without a script, teleprompter, and diaper. Who voted for Jill Biden? #biden #potus #bidenharris #politics #democrat #republican #Ukraine #trump #maga #vote #whitehouse #harris
https://t.co/K4UOW94whL",LWVH81
2022-05-08 19:40:31+00:00,"Trump got more votes, Biden got more ballots. The US election was fraud. ⁦@DineshDSouza⁩ proved there was massive election fraud. Again this November? #biden #trump #election #electionfraud #election2022 #republican #democrat #potus #vote #2000mules https://t.co/BR4JPag3Cr",LWVH81
2022-05-08 15:39:02+00:00,"HAPPY MOTHERS DAY‼️Check out BreakfastRant's video! #TikTok https://t.co/qpssbWtZme DESPITE THIS TRUTH TO POWER 👊 We r winning #joebiden #trump #biden #donaldtrump #election #vote #republican #blm #savetheplanet #change #Liberals #GOPTraitorsToDemocracy
  #VOTEBLUENOMATTERWHO",TheTribune2020
2022-05-08 03:58:21+00:00,"We will win👊 #joebiden #trump #biden #kamalaharris #donaldtrump #election #vote #republican #blm #conservative #coronavirus #change #Liberals #GOPTraitorsToDemocracy
  #VOTEBLUENOMATTERWHO Check out Endeavour Harmony Chorus's video! #TikTok https://t.co/KNtnwdOY1i",TheTribune2020
2022-05-08 03:52:24+00:00,"Fascist and GQP feeding source #racism - #resist - We are winning #joebiden #trump #biden #Kamalaharris #donaldtrump #election #vote #republican #blm #conservative #coronavirus #savetheplanet #change #Liberals #GOPTraitorsToDemocracy
  #VOTEBLUENOMATTERWHO https://t.co/lL5acd1Hl8",TheTribune2020
2022-05-07 21:38:00+00:00,"Ain't that true BUT We are winning👊 #joebiden #trump #biden #kamalaharris #donaldtrump #election #vote #republican #blm #conservative #coronavirus #savetheplanet #change #Liberals #GOPTraitorsToDemocracy
  #VOTEBLUENOMATTERWHO https://t.co/Pf9KQmH8Vg",TheTribune2020
2022-05-07 20:00:03+00:00,@JoeBiden That’s fine and dandy but what about trump! That u completely ignore every single client #biden #trump #politics #vote @oddlennonblack @unbaaccinated,botwotabot
2022-05-06 18:09:12+00:00,"More proof the President is an idiot, if you needed any. #joebiden #biden #whitehouse #usa #politics #democrats #republicans #ovalofffice #dems #elections #vote #bidenharris #trump  https://t.co/QT5ju9QIzk",LWVH81
2022-05-06 00:00:04+00:00,"""Susan Collins"" How many ways can a human being lie. Yes, we all know about Donald Trump; But what about the additionalover 100 drilling permits Biden recently signed? #biden #trump #politics #vote @marks_tel @punteggio1",botwotabot
2022-05-05 14:20:42+00:00,"My #dog looks like he is about to #give a really #bad #political #opinion 🤣😂

#vote for me, 
never #Conservative or #Labour or #GreenParty or even #SNP

#news #bbcnews #itvnews #lbc #talkradio 
#ukraine who?
#russia sucks
#boris #starmer #biden #trump #putin #ScoobyDoo
#fart https://t.co/DbfX1zHJWP",Massive__Dump
2022-05-05 03:27:44+00:00,"ONE MAN AND HIS CHICKENS TAKE ON THE WORLD👊Check out Twindadwoodwork's video! #TikTok https://t.co/sxvRGMwCun Words to live by‼️ We are winning #joebiden #trump #biden #donaldtrump #election #vote #conservative #change #Liberals #moscowmitch 
  #VOTEBLUENOMATTERWHO",TheTribune2020
2022-05-05 00:00:04+00:00,"@mehdirhasan I know Joe Biden and his handlers lie a lot, but what about Murica...Trump is your man #biden #trump #politics #vote @LloydMarshallJ1 @stensolli",botwotabot
2022-05-03 13:14:32+00:00,"DESPITE TODAYS FASCIST RUMMOR ON ROE 👊 We are winning #joebiden #trump #biden #kamalaharris #donaldtrump #election #vote #republican #blm #conservative #coronavirus #savetheplanet #change #Liberals #GOPTraitorsToDemocracy
  #VOTEBLUENOMATTERWHO https://t.co/tzw5V40hYV",TheTribune2020
2022-05-01 13:50:00+00:00,"PROPLE CALL HIM STUPID🤔 BUT THE REAL ISSUE IS HE IS 👺Trump said he took a cognitive test because he didn't 'like being called stupid' WHAT DO YOU THINK⁉️ We are winning #joebiden #trump #biden #donaldtrump #vote #republican #blm #GOPTraitorsToDemocracy
  #VOTEBLUENOMATTERWHO https://t.co/fNwEQn5dSv",TheTribune2020
2022-05-01 05:57:24+00:00,"@Alicia0Givens Meh. Anythings better than trump tho i thought? 
Thats why i listened to bernie last minute &amp; voted biden last election 👀🇺🇸
#vote #Bernie2024 https://t.co/oJGR1hwx4j",SpikeSaysStuff
2022-05-01 00:00:04+00:00,"@DjsAviation Boeing leadership lacking accountability. They blame former ceo &amp;amp; Trump for their loss. Maybe, but what about us we can’t even pay for heat &amp;amp; food &amp;amp; gas anymore, Thanks Biden #biden #trump #politics #vote @KarenfRoberto1 @kaplanboating",botwotabot
2022-04-30 20:00:03+00:00,"@JoeBiden I hear you about the Republicans but what about information that is proven to be wrong? (e.g. Biden stole the election, Trump won, etc.) #biden #trump #politics #vote @foxigibbs @macLONER64",botwotabot
2022-04-30 15:25:10+00:00,"This person asks some sobering questions to the MAGA world⁉️ Check out @real_talk_with_tom's video! #TikTok https://t.co/l3MihwKv5G We are winning #joebiden #trump #biden #donaldtrump #vote #republican #blm #conservative #MAGA  #GOPTraitorsToDemocracy
  #VOTEBLUENOMATTERWHO 👊",TheTribune2020
2022-04-29 04:00:04+00:00,"@L0kree @rannkline13 @marklevinshow He called Trump voters vile racists. Changing mind about Trump is fine, But what about Trump” That’s all they can say. Not one can point to a single Biden policy that works #biden #trump #politics #vote @CZ805BREN @PlanetX2055",botwotabot
2022-04-28 02:46:05+00:00,"We are winning #joebiden #trump #biden #kamalaharris #donaldtrump #election #vote #republican #blm #conservative #coronavirus #savetheplanet #change #Liberals #GOPTraitorsToDemocracy
  #VOTEBLUENOMATTERWHO https://t.co/2321zlQVLb",TheTribune2020
2022-04-26 21:55:32+00:00,"@RandPaul Here we go again. Another wingnut acting as an echo chamber for #Russian propaganda. 
#politics #conservative #liberal #republican #democrats #trump #biden #usa #election #america #maga #congress #covid #donaldtrump #FightForTrump #vote #freedom 
https://t.co/fhVdAHinBc",jameswmoore
2022-04-26 08:00:04+00:00,"WH Claims Biden's 'Long Been Concerned' About Big Tech's Power, But what about Trump account?  🤣🤣🤣 https://t.co/NPf1v6apVh #biden #trump #politics #vote @pjkate @majodete",botwotabot
2022-04-26 04:00:04+00:00,"WH Claims Biden's 'Long Been Concerned' About Big Tech's Power, But what about Trump's fence &amp;amp; the fence @GovAbbott was going to build? #biden #trump #politics #vote @Dlw20161950 @KitOlson27",botwotabot
2022-04-25 16:00:05+00:00,"@Reuters We know about Biden, senile old man. but what about Truth Social ?

Trump promotes it at every gathering of the lunatics #biden #trump #politics #vote @xavvkeye @LCLiberal",botwotabot
2022-04-24 20:00:05+00:00,"Steve Bannon’s “partners” plead guilty to defrauding Trump supporters who donated money for border wall. But what about Biden? he deserves to be saved like this, he's drowning with his shitty politics #biden #trump #politics #vote @makita_serge @d_in_tejas",botwotabot
2022-04-23 20:19:19+00:00,"WE ARE IN👊 can we take on climate change as well⁉️ We are winning #joebiden #trump #biden #kamalaharris #donaldtrump #election #vote #republican #blm #conservative #coronavirus #savetheplanet #change #Liberals #GOPTraitorsToDemocracy
  #VOTEBLUENOMATTERWHO ARE YOU WITH THE US 🤔 https://t.co/cJXVCfqmeA",TheTribune2020
2022-04-22 20:08:16+00:00,"@jentaub Everyone should read this article, yet no one will. #politics #conservative #liberal #republican #democrats #trump #biden #usa #election #america #maga #congress #covid #politicalmemes #donaldtrump #FightForTrump #vote #freedom #government  

https://t.co/ZfwvObRHJN",jameswmoore
2022-04-22 16:00:06+00:00,"We'll have to see if Trump scolds the dipshit from Bakersfield, but what about Biden CRT???? And INFLATION?!?!?!” https://t.co/Gs0U71RgBc #biden #trump #politics #vote @thelongstop @mcshow_blog",botwotabot
2022-04-21 13:54:20+00:00,"@RepMattGaetz @JustTheNews @SecMayorkas Everyone should read this article, yet no one will. #politics #conservative #liberal #republican #democrats #trump #biden #usa #election #america #maga #congress #covid #politicalmemes #donaldtrump #vote #freedom #government  
https://t.co/ZfwvObA6ld",jameswmoore
2022-04-21 13:53:54+00:00,"@RepMTG Everyone should read this article, yet no one will. #politics #conservative #liberal #republican #democrats #trump #biden #usa #election #america #maga #congress #covid #politicalmemes #donaldtrump #vote #freedom #government  
https://t.co/ZfwvObA6ld",jameswmoore
2022-04-21 12:56:52+00:00,"How unfortunate (and ironic) that Thomas Piketty and John Schnatter look like twins separated at birth.
@IAmPapaJohn
#politics #conservative #liberal #republican #democrats #trump #biden #usa #election #america #maga #congress #covid #politicalmemes #vote #freedom #government https://t.co/I3OVN3DxJi",jameswmoore
2022-04-21 02:13:59+00:00,Full story https://t.co/yNAoVxVRvv 🟪🟪#2020election #americafirst #biden #business #conservative #democracy #stevenhotze #donaldtrump #dumptrump #election #fake #fraud #joebiden #liberal #loveislove #maga #narcissist #purpleroompolitics #republican #trump #trumpmemes  #vote https://t.co/fvGSXXUY6E,PurpRmPolitics
2022-04-20 21:25:13+00:00,"@libsoftiktok Everyone should read this article, yet no one will. #politics #conservative #liberal #republican #democrats #trump #biden #usa #election #america #maga #congress #covid #politicalmemes #donaldtrump #vote #freedom #government  

https://t.co/ZfwvObRHJN",jameswmoore
2022-04-20 12:02:41+00:00,"We are winning 🇺🇸 #joebiden #trump #biden #kamalaharris #donaldtrump #election #vote #republican #blm #conservative #coronavirus #savetheplanet #change #Liberals #GOPTraitorsToDemocracy
  #VOTEBLUENOMATTERWHO https://t.co/Xv7PQ7JgjC https://t.co/aJEUvij9N2",TheTribune2020
2022-04-19 17:07:25+00:00,The Road To November #RedUnitedStates #midterms #redwave #gop #maga #republican #senate #house #elections #vote #trump #biden #freedom #2a  https://t.co/DI2ir86bxs,runitedstates
2022-04-19 12:41:42+00:00,"We are winning BUT #joebiden #trump #biden #kamalaharris #donaldtrump #election #republican #blm #conservative #coronavirus #savetheplanet #change #Liberals #GOPTraitorsToDemocracy #VOTE 
  #VOTEBLUENOMATTERWHO 👊 https://t.co/vII0WxCNNd",TheTribune2020
2022-04-19 04:00:05+00:00,@DanRather President Biden upset congress senators justice Department not going after Trump. But what about voting all the Republicans out of state and national politics? ✝️ ☮️ ✌️💙💙💙 #biden #republicans #politics #vote @roman94618643 @HaschakJoe,botwotabot
2022-04-18 21:15:55+00:00,"👊WE HAVE TO KEEP THE PRESSURE ON 🤬 We are winning #joebiden #trump #biden #kamalaharris #donaldtrump #election #vote #republican #blm #conservative #coronavirus #savetheplanet #change #Liberals #GOPTraitorsToDemocracy
  #VOTEBLUENOMATTERWHO https://t.co/J3eWDNDYGB",TheTribune2020
2022-04-18 21:13:41+00:00,"We are winning👊 #joebiden #trump #biden #kamalaharris #donaldtrump #election #vote #republican #blm #conservative #coronavirus #savetheplanet #change #Liberals #GOPTraitorsToDemocracy
  #VOTEBLUENOMATTERWHO TURNOUT TURNOUT TURNOUT‼️ https://t.co/GHvf4UfzVt",TheTribune2020
2022-04-18 04:00:04+00:00,"I understand why we can’t send @JoeBiden into #ukraine. but what about Trump, but what about Trump! #biden #trump #politics #vote @DanKEberhart @Eileen2955",botwotabot
2022-04-17 04:00:06+00:00,"@JDFinsFan @blakeferguson44 @JoeBiden And so can influenza and the cold and other types of sickness. But what about the rest of them?
They stand with tRump?
That thought makes me ill! https://t.co/TGqClHtS1m #biden #trump #politics #vote @npr_fishfan @3326washago",botwotabot
2022-04-16 16:53:09+00:00,Texas Gov. Greg Abbott's truck inspection policy created a logjam at the border that resulted in $240 million of spoiled produce 🍉https://t.co/RjTMdeHJV6 We are winning #joebiden #trump #biden #kamalaharris #donaldtrump #election #vote #republican #blm #conservative #coronavirus https://t.co/521QxEayPh,TheTribune2020
2022-04-16 08:00:04+00:00,"We got two doses of vaccine for COVID-19 pandemic But what about.....
Biden
Trump
Obama
Bush 43
Clinton

The argument is trash.  Be better #biden #covid #politics #vote @apreusser11 @srini091",botwotabot
2022-04-15 16:00:07+00:00,"I'm glad they're starting to talk about Hunter Biden's laptop But what about donald trump?""
..... fascinating.  Revolutionary, even. #biden #trump #politics #vote @VuduSavage @over_himself",botwotabot
2022-04-15 08:00:05+00:00,"@theICAR President Biden, Ready to go after Trump &amp;amp; he is Right. But what about Hunter Biden 's laptop?? #biden #trump #politics #vote @mjfoster65 @roman94618643",botwotabot
2022-04-14 04:00:04+00:00,".@GovWhitmer denounced Trump in 2020 for being ""complicit"" with the FBI-fabricated kidnapping plot. But what about Hunter Biden's LAPTOP? #biden #trump #politics #vote @Cooper11116838 @JimBovard",botwotabot
2022-04-12 20:27:27+00:00,"📣 New Podcast! ""Jill Black for School Board District 11"" on @Spreaker #bannedbooks #biden #children #district11 #future #hamiltoncountyelections #hamiltoncountyschoolboard #jillmurphyblack #reading #trump #vote #waronbooks https://t.co/ZD6uGgX3iY",cgrimey423
2022-04-12 00:00:05+00:00,@JoeBiden  I can see banning ghost guns But what about trump!!!!🤡🤡🤡🤡 #biden #trump #politics #vote @JeffRay15838612 @LouisvilleGun,botwotabot
2022-04-09 18:02:12+00:00,"We are winning #joebiden #trump #biden #kamalaharris #donaldtrump #election #vote #republican #blm #conservative #coronavirus #savetheplanet #change #Liberals #GOPTraitorsToDemocracy
  #VOTEBLUENOMATTERWHO 👊 https://t.co/5cAdGAW09s",TheTribune2020
2022-04-09 17:42:36+00:00,"@BeschlossDC Stupid thought We are winning #joebiden #trump #biden #kamalaharris #donaldtrump #election #vote #republican #blm #conservative #coronavirus #savetheplanet #change #Liberals #GOPTraitorsToDemocracy THINK WHAT WE WOULD HAVE HAD ON OUR SOUTHERN BOARDER 👹
  #VOTEBLUENOMATTERWHO",TheTribune2020
2022-04-09 08:00:07+00:00,@MarshaBlackburn Wall Street Journal:No evidence linking Joe Biden - none! But what about Donald Trump? Or Matt Gaetz? They're groomers. #biden #trump #politics #vote @MrsRad49 @JM_Woolrich,botwotabot
2022-04-09 00:00:03+00:00,"@mmpadellan Yeah Trump bad blah blah, BUT WHAT ABOUT HUNTER BIDEN""...😭😭😭 SAID MORON JR. https://t.co/Dtq6QX5gm5 #biden #trump #politics #vote @MarySementilli @gruffydd_ap",botwotabot
2022-04-08 16:58:59+00:00,"Just when it feels overwhelming there is this take on our world👏👏👏 We are winning #joebiden #trump #biden #kamalaharris #donaldtrump #election #vote #republican #blm #conservative #coronavirus #savetheplanet #change #Liberals #GOPTraitorsToDemocracy
  #VOTEBLUENOMATTERWHO https://t.co/efGo9EJazM",TheTribune2020
2022-04-07 21:07:24+00:00,"We are winning #joebiden #trump #biden #kamalaharris #donaldtrump #election #vote #republican #blm #conservative #coronavirus #savetheplanet #change #Liberals #GOPTraitorsToDemocracy
  #VOTEBLUENOMATTERWHO https://t.co/TMWM91wXpc",TheTribune2020
2022-04-07 20:00:04+00:00,"@MissLeanaLee @cryptohurt @BernieSpofforth @WHO There is more to the west than USA. Maybe Trump will save you, but what about Hunter Biden!"" #biden #trump #politics #vote @CheckEconomy @oudaapje",botwotabot
2022-04-07 12:00:05+00:00,"#anneapplebaum you may have felt the Hunter Biden laptop was not Presidental information But what about the ""pro gun, pro tRump, pro god"" candidates running for Ohio senate? They have feelings too🤮 #biden #trump #politics #vote @BeaumariageE @rayzinrz",botwotabot
2022-04-06 22:55:02+00:00,Full story https://t.co/SeEQUq9FZr 🟪🟪#americafirst #awakening #biden #consciousness #conservative #democracy #donaldtrump #election #equality #joebiden #maga #nojusticenopeace #protest #purpleroompolitics #racism #racist #republican #trump #truth #tsrpolitics #vote #woke https://t.co/ENBEuVbjrg,PurpRmPolitics
2022-04-06 20:58:16+00:00,Full story https://t.co/0xWlSHzcNh 🟪🟪#americafirst #awakening #biden #consciousness #conservative #democracy #donaldtrump #election #equality #georgefloyd #joebiden #ivankatrump #maga #protest #purpleroompolitics #racism #racist #republican #trump #trumpmemes #truth #vote https://t.co/FA7A8RZAaM,PurpRmPolitics
2022-04-06 19:34:54+00:00,"still-REPUBLICANS:
go FIX your voter party status:
➡️cut the crap!
ya boi SUNK any existing good
in the R party...
it's OVERRRRRR✔️
SAVE YOURSELF🛟
#republican #GOP #republicans #trump #biden #democrat #democrats #independent #vote #blm #LGBTQ 

https://t.co/D2n4ZnX2rA https://t.co/YBo4uLgv0w",OWLSI1
2022-04-06 19:34:42+00:00,"@GOPChairwoman still-REPUBLICANS:
go FIX your voter party status:
➡️cut the crap!
ya boi SUNK any existing good
in the R party...
it's OVERRRRRR✔️
SAVE YOURSELF🛟
#republican #GOP #republicans #trump #biden #democrat #democrats #independent #vote #blm #LGBTQ 

https://t.co/D2n4ZnX2rA https://t.co/awI4cAHjSD",OWLSI1
2022-04-06 19:22:12+00:00,"@SenTedCruz still-REPUBLICANS:
go FIX your voter party status:
➡️cut the crap!
ya boi SUNK any existing good
in the R party...
it's OVERRRRRR✔️
SAVE YOURSELF🛟
#republican #GOP #republicans #trump #biden #democrat #democrats #independent #vote #blm #LGBTQ 

https://t.co/D2n4ZnX2rA https://t.co/IrohaxNl7n",OWLSI1
2022-04-06 19:21:50+00:00,"still-REPUBLICANS:
go FIX your voter party status:
➡️cut the crap!
ya boi SUNK any existing good
in the R party...
it's OVERRRRRR✔️
SAVE YOURSELF🛟
#republican #GOP #republicans #trump #biden #democrat #democrats #independent #vote #blm #LGBTQ 

https://t.co/D2n4ZnX2rA https://t.co/0wtviGj15B",OWLSI1
2022-04-06 19:21:39+00:00,"@SenTedCruz still-REPUBLICANS:
go FIX your voter party status:
➡️cut the crap!
ya boi SUNK any existing good
in the R party...
it's OVERRRRRR✔️
SAVE YOURSELF🛟
#republican #GOP #republicans #trump #biden #democrat #democrats #independent #vote #blm #LGBTQ 

https://t.co/D2n4ZnX2rA https://t.co/0Z1nnFgeBN",OWLSI1
2022-04-06 19:21:03+00:00,"@SenTedCruz still-REPUBLICANS:
go FIX your voter party status:
➡️cut the crap!
ya boi SUNK any existing good
in the R party...
it's OVERRRRRR✔️
SAVE YOURSELF🛟
#republican #GOP #republicans #trump #biden #democrat #democrats #independent #vote #blm #LGBTQ 

https://t.co/D2n4ZnX2rA https://t.co/n3pd0pP5y4",OWLSI1
2022-04-06 19:20:24+00:00,"@SenTedCruz still-REPUBLICANS:
go FIX your voter party status:
➡️cut the crap!
ya boi SUNK any existing good
in the R party...
it's OVERRRRRR✔️
SAVE YOURSELF🛟
#republican #GOP #republicans #trump #biden #democrat #democrats #independent #vote #blm #LGBTQ 

https://t.co/D2n4ZnX2rA https://t.co/rfgYVQz7BQ",OWLSI1
2022-04-06 19:19:42+00:00,"still-REPUBLICANS:
go FIX your voter party status:
➡️cut the crap!
ya boi SUNK any existing good
in the R party...
it's OVERRRRRR✔️
SAVE YOURSELF🛟
#republican #GOP #republicans #trump #biden #democrat #democrats #independent #vote #blm #LGBTQ 

https://t.co/D2n4ZnX2rA https://t.co/toJ593K5BH",OWLSI1
2022-04-06 19:19:32+00:00,"@SenTedCruz still-REPUBLICANS:
go FIX your voter party status:
➡️cut the crap!
ya boi SUNK any existing good
in the R party...
it's OVERRRRRR✔️
SAVE YOURSELF🛟
#republican #GOP #republicans #trump #biden #democrat #democrats #independent #vote #blm #LGBTQ 

https://t.co/D2n4ZnX2rA https://t.co/COj5oJUk1x",OWLSI1
2022-04-06 18:20:44+00:00,"@atrupar still-REPUBLICANS:
go FIX your voter party status:
➡️cut the crap!
ya boi SUNK any existing good
in the R party...
it's OVERRRRRR✔️
SAVE YOURSELF🛟
#republican #GOP #republicans #trump #biden #democrat #democrats #independent #vote #blm #LGBTQ 

https://t.co/D2n4ZnX2rA https://t.co/cxx5n3KxnQ",OWLSI1
2022-04-06 18:20:19+00:00,"@atrupar still-REPUBLICANS:
go FIX your voter party status:
➡️cut the crap!
ya boi SUNK any existing good
in the R party...
it's OVERRRRRR✔️
SAVE YOURSELF🛟
#republican #GOP #republicans #trump #biden #democrat #democrats #independent #vote #blm #LGBTQ 

https://t.co/D2n4ZnX2rA https://t.co/cDYyCAUipg",OWLSI1
2022-04-06 18:18:42+00:00,"@mmpadellan @ReallyAmerican1 @chipfranklin still-REPUBLICANS:
go FIX your voter party status:
➡️cut the crap!
ya boi SUNK any existing good
in the R party...
it's OVERRRRRR✔️
SAVE YOURSELF🛟
#republican #GOP #republicans #trump #biden #democrat #democrats #independent #vote #blm #LGBTQ 

https://t.co/D2n4ZnX2rA https://t.co/efdJEo9QXQ",OWLSI1
2022-04-06 18:16:53+00:00,"@ChrisJustice01 @atrupar @harrisonjaime still-REPUBLICANS:
go FIX your voter party status:
➡️cut the crap!
ya boi SUNK any existing good
in the R party...
it's OVERRRRRR✔️
SAVE YOURSELF🛟
#republican #GOP #republicans #trump #biden #democrat #democrats #independent #vote #blm #LGBTQ 

https://t.co/D2n4ZnX2rA https://t.co/TVd87PV8V9",OWLSI1
2022-04-06 18:15:58+00:00,"@BeebeaV @atrupar still-REPUBLICANS:
go FIX your voter party status:
➡️cut the crap!
ya boi SUNK any existing good
in the R party...
it's OVERRRRRR✔️
SAVE YOURSELF🛟
#republican #GOP #republicans #trump #biden #democrat #democrats #independent #vote #blm #LGBTQ 

https://t.co/D2n4ZnX2rA https://t.co/wkP6G1sJpD",OWLSI1
2022-04-06 18:15:19+00:00,"@EsqJoanwayne @atrupar still-REPUBLICANS:
go FIX your voter party status:
➡️cut the crap!
ya boi SUNK any existing good
in the R party...
it's OVERRRRRR✔️
SAVE YOURSELF🛟
#republican #GOP #republicans #trump #biden #democrat #democrats #independent #vote #blm #LGBTQ 

https://t.co/D2n4ZnX2rA",OWLSI1
2022-04-06 18:14:49+00:00,"@atrupar still-REPUBLICANS:
go FIX your voter party status:
➡️cut the crap!
ya boi SUNK any existing good
in the R party...
it's OVERRRRRR✔️
SAVE YOURSELF🛟
#republican #GOP #republicans #trump #biden #democrat #democrats #independent #vote #blm #LGBTQ 

https://t.co/D2n4ZnX2rA https://t.co/6nxjvqlFKu",OWLSI1
2022-04-06 18:13:14+00:00,"@atrupar still-REPUBLICANS:
go FIX your voter party status:
➡️cut the crap!
ya boi SUNK any existing good
in the R party...
it's OVERRRRRR✔️
SAVE YOURSELF🛟
#republican #GOP #republicans #trump #biden #democrat #democrats #independent #vote #blm #LGBTQ 

https://t.co/D2n4ZnX2rA https://t.co/i5WoMUpZbw",OWLSI1
2022-04-05 20:00:04+00:00,"@jameshasasay @Z_AKDC9 @SpankyZA @R_W_Tee @RenaldoGouws Yeah Biden ain't great, But what about Steve Bannon and Donald Trump Jr's wall scam? Did you get a cut too? #biden #trump #politics #vote @JayInTheWorld @JSHustis",botwotabot
2022-04-05 18:32:06+00:00,"still-REPUBLICANS:
go FIX your voter party status:
➡️cut the crap!
ya boi SUNK any existing good
in the R party...
it's OVERRRRRR✔️
SAVE YOURSELF🛟
#republican #GOP #republicans #trump #biden #democrat #democrats #independent #vote #blm #LGBTQ 

https://t.co/D2n4ZnX2rA https://t.co/boQyEOBB9g",OWLSI1
2022-04-05 12:00:04+00:00,@cryptomanran @elonmusk Trump ? but what about Biden criminal activity? He sold out his own American citizens… #biden #trump #politics #vote @AnnMcBr71712143 @Rudy_Pitbulador,botwotabot
2022-04-04 16:00:05+00:00,"@ScottAdamsSays You forgot “Okay, Biden should be impeached but what about Trump? Ha ha ha ha ha ha ha ha #biden #trump #politics #vote @BossyKarl @BoltzTi",botwotabot
2022-04-03 12:38:43+00:00,"We are winning #joebiden #trump #biden #kamalaharris #donaldtrump #election #vote #republican #blm #conservative #coronavirus #savetheplanet #change #Liberals #GOPTraitorsToDemocracy
  #VOTEBLUENOMATTERWHO #Resistance https://t.co/lkeGETZTNL",TheTribune2020
2022-04-03 03:10:58+00:00,We are winning‼️ #joebiden #trump #biden #kamalaharris #donaldtrump #election #vote #republican #blm #conservative #coronavirus #savetheplanet #change #Liberals #GOPTraitorsToDemocracy #Resist 👊 https://t.co/xK6cumlTnn,TheTribune2020
2022-04-02 18:16:52+00:00,"Justice Clarence Thomas ‘should resign’: Is @AOC right given his wife’s Jan. 6 texts? Read both sides and vote at @4bnewsworld! https://t.co/IXKoXu25xL
#clarencethomas #aoc #scotus #supremecourt #resign #biden #trump #rbg #maga #vote #politics #amyconeybarrett #constitution https://t.co/yjpsL76GKl",4bnewsworld
2022-04-02 00:21:23+00:00,👊KEEP UP THE PRESSURE‼️The DOJ Finally Seems to Be Moving Toward a Trump Investigation https://t.co/k5sUUZ5DRf We are winning #joebiden #trump #biden #donaldtrump #election #vote #republican #blm #conservative #coronavirus #savetheplanet #change #Liberals #GOPTraitorsToDemocracy https://t.co/8fUB8eaOXz,TheTribune2020
2022-04-01 17:19:56+00:00,KEEP UP THE PRESSURE ON THE DOJ👊 We are winning PLEASE RT #joebiden #trump #biden #kamalaharris #donaldtrump #election #vote #republican #blm #conservative #coronavirus #savetheplanet #change #Liberals #GOPTraitorsToDemocracy https://t.co/xnZ2o0Ilmf,TheTribune2020
2022-04-01 04:00:05+00:00,@GOP Hunter Biden is not the President. But what about trump taxes?????? #biden #trump #politics #vote @RoachZabad21 @RoachZabad21,botwotabot
